%time,field.x,field.y,field.z,field.yaw,field.time
1452442011059700910,-0.0577435668522,0.0672241476134,0.0389817027235,0.0386574949402,1452442011.06
1452442011063047960,-0.0566225470742,0.0664842716489,0.0389827660466,0.0392956329528,1452442011.06
1452442011066539638,-0.0555351578894,0.0657665919633,0.0389838546215,0.0399147949099,1452442011.07
1452442011071343807,-0.0544803903802,0.0650704426682,0.0389849710421,0.0405155590509,1452442011.07
1452442011073716701,-0.0534572658963,0.0643951778521,0.038986023761,0.0410982114356,1452442011.07
1452442011077724760,-0.0588239113508,0.0787687958445,0.0391107326096,0.0348369467568,1452442011.08
1452442011079686819,-0.0576938409658,0.0778181319013,0.039111387016,0.0355146254694,1452442011.08
1452442011083153678,-0.0565976726924,0.0768959878764,0.0391124559767,0.0361729609705,1452442011.08
1452442011086329033,-0.0555343894672,0.0760015081723,0.0391135242483,0.0368116161271,1452442011.09
1452442011089761562,-0.0545030047388,0.0751338628592,0.0391145883859,0.0374311748441,1452442011.09
1452442011093678198,-0.0535025615522,0.0742922469056,0.0391157736361,0.0380324976272,1452442011.09
1452442011096330527,-0.0525321316612,0.0734758794306,0.0391167365658,0.0386153508048,1452442011.1
1452442011099809918,-0.051590814667,0.0726840029798,0.0391178077466,0.0391810563566,1452442011.1
1452442011103681553,-0.0506777371826,0.0719158828225,0.0391189557138,0.0397299939842,1452442011.1
1452442011106688044,-0.0497920520227,0.07117080627,0.0391199912957,0.0402623050271,1452442011.11
1452442011109899149,-0.0501717089015,0.0659176387235,0.0318478561728,0.0402072104423,1452442011.11
1452442011113208565,-0.0493046800515,0.0653197699944,0.0318486907376,0.0407202946568,1452442011.11
1452442011116352027,-0.0484636620669,0.0647398373272,0.0318495076725,0.0412180023547,1452442011.12
1452442011119716798,-0.0476478746219,0.06417730264,0.03185036698,0.0417009691151,1452442011.12
1452442011123041027,-0.0468565608003,0.0636316439934,0.0318512219104,0.0421695082559,1452442011.12
1452442011127817578,-0.0460889863932,0.0631023551063,0.031852143713,0.0426242468846,1452442011.13
1452442011131490853,-0.0453444392185,0.0625889448857,0.0318531745781,0.043065727242,1452442011.13
1452442011134285174,-0.0446222284589,0.0620909369718,0.0318539456751,0.0434933239585,1452442011.13
1452442011136458694,-0.0463049156993,0.0698280235489,0.0219760879683,0.0427925640593,1452442011.14
1452442011139607683,-0.0455603948032,0.0691706389651,0.021976612579,0.0432200067174,1452442011.14
1452442011143038038,-0.0448382095339,0.0685329759189,0.0219771776747,0.0436348597173,1452442011.14
1452442011146474151,-0.0441376898227,0.067914442764,0.0219777379657,0.0440373190412,1452442011.15
1452442011149647922,-0.0434581857029,0.0673144656038,0.0219782711617,0.0444276610866,1452442011.15
1452442011153136332,-0.0427990667066,0.0667324877584,0.0219788236945,0.0448064400988,1452442011.15
1452442011156365201,-0.0421597212802,0.0661679692483,0.021979372604,0.0451739090576,1452442011.16
1452442011160063463,-0.0415395562166,0.0656203862936,0.0219799367152,0.0455304878588,1452442011.16
1452442011163120471,-0.040937996105,0.0650892308274,0.021980477827,0.0458763441816,1452442011.16
1452442011166286568,-0.0403544827966,0.0645740100253,0.0219810224439,0.0462119026766,1452442011.17
1452442011169686523,-0.0397884748875,0.0640742458473,0.0219815686755,0.0465374735685,1452442011.17
1452442011172982602,-0.0392394472157,0.0635894745945,0.0219821304631,0.0468534083483,1452442011.17
1452442011176497892,-0.0387068903741,0.0631192464794,0.0219826760645,0.047159868503,1452442011.18
1452442011179696775,-0.0381903102377,0.0626631252077,0.021983234032,0.0474572560627,1452442011.18
1452442011183134071,-0.0376892275054,0.0622206875742,0.0219837996397,0.0477458213286,1452442011.18
1452442011186485413,-0.037203177255,0.0617915230696,0.0219843407515,0.0480256984095,1452442011.19
1452442011190561798,-0.0367317085122,0.0613752335002,0.0219849116364,0.0482973728323,1452442011.19
1452442011197731013,-0.0362743838317,0.0609714326179,0.0219860822733,0.048563504143,1452442011.2
1452442011197784373,-0.0673170894668,0.152537505277,0.0127491356692,0.0274608731194,1452442011.2
1452442011201021160,-0.065958971586,0.149542306856,0.0127493538743,0.028306075969,1452442011.2
1452442011203340751,-0.0646415972417,0.146636964387,0.012749585071,0.0291260892956,1452442011.2
1452442011206823188,-0.0633637441277,0.143818782193,0.0127498813227,0.0299220022222,1452442011.21
1452442011210054897,-0.0621242266071,0.141085145464,0.0127501476995,0.0306938935101,1452442011.21
1452442011213204716,-0.0612276060383,0.143147605598,0.00197932865429,0.0307360108411,1452442011.21
1452442011217095325,-0.0600530048061,0.140467303357,0.00197926965993,0.0314775923953,1452442011.22
1452442011219733695,-0.0589136416108,0.137867410183,0.0019792192538,0.0321967021622,1452442011.22
1452442011222988776,-0.0578084593113,0.135345513805,0.0019791649519,0.032894415245,1452442011.22
1452442011226553490,-0.0567364324809,0.132899274318,0.00197910729596,0.0335713748778,1452442011.23
1452442011229891489,-0.0556965664553,0.130526422016,0.00197905040483,0.0342280303521,1452442011.23
1452442011234516910,-0.0546878964105,0.128224755283,0.00197897898222,0.0348655309373,1452442011.23
1452442011236595111,-0.058028885537,0.138685815935,-0.00798063471438,0.0331148609035,1452442011.24
1452442011239731252,-0.0569592864222,0.136210528692,-0.00798096965234,0.0337686550557,1452442011.24
1452442011242993654,-0.0559217752808,0.133809500067,-0.00798132796104,0.0344029912494,1452442011.24
1452442011246288257,-0.0549153894736,0.1314805023,-0.00798168059326,0.0350183193463,1452442011.25
1452442011249619713,-0.0539391952407,0.129221374466,-0.00798204104981,0.0356152754728,1452442011.25
1452442011253070992,-0.0529922868347,0.127030020467,-0.00798240406334,0.0361943837061,1452442011.25
1452442011256432984,-0.0520737856809,0.124904407089,-0.00798275692569,0.0367561225996,1452442011.26
1452442011259930733,-0.0511828395618,0.122842562111,-0.00798313165016,0.0373011619645,1452442011.26
1452442011263118958,-0.0503186218262,0.120842572483,-0.00798348576542,0.0378298046323,1452442011.26
1452442011266500969,-0.0494803306227,0.118902582544,-0.00798384108246,0.0383426435881,1452442011.27
1452442011270618980,-0.0486671881553,0.117020792303,-0.00798419788255,0.0388401534833,1452442011.27
1452442011274693824,-0.0513703677569,0.12630343284,-0.0155343853578,0.0349920335059,1452442011.27
1452442011276514234,-0.0505103445251,0.124280146501,-0.0155349868874,0.0355514975246,1452442011.28
1452442011279798527,-0.0496761219903,0.122317558753,-0.015535541452,0.0360941136361,1452442011.28
1452442011283198456,-0.0488669261315,0.120413848637,-0.0155361355594,0.036620575249,1452442011.28
1452442011286394938,-0.0480820061484,0.118567249825,-0.015536715787,0.0371312536624,1452442011.29
1452442011289899076,-0.0473206337648,0.116776048977,-0.0155373185327,0.0376266985017,1452442011.29
1452442011299078751,-0.0465821025528,0.115038584155,-0.0155379130176,0.0381073024533,1452442011.29
1452442011301000761,-0.0458657272771,0.113353243277,-0.0155389909486,0.0385746031314,1452442011.3
1452442011301057499,-0.0494948279699,0.125361876588,-0.0196812470089,0.0353724176987,1452442011.3
1452442011303082838,-0.048696599169,0.123415206918,-0.0196817398222,0.0359033575181,1452442011.3
1452442011306599985,-0.0479223172322,0.121526937338,-0.0196824624454,0.0364187605777,1452442011.31
1452442011309637992,-0.0471712637534,0.119695315845,-0.0196831499913,0.0369186792201,1452442011.31
1452442011312999645,-0.046442741879,0.117918642998,-0.0196838531667,0.0374036596735,1452442011.31
1452442011316788134,-0.0457360756608,0.116195270336,-0.0196846086781,0.0378742066972,1452442011.32
1452442011319891552,-0.0450506094292,0.114523598853,-0.0196852970894,0.0383305672987,1452442011.32
1452442011323137237,-0.0443857071845,0.112902077516,-0.0196860173199,0.0387733203065,1452442011.32
1452442011328629206,-0.0437407520072,0.111329201818,-0.0196867860679,0.0392029024736,1452442011.33
1452442011331453671,-0.0431151454852,0.109803512391,-0.0196874913816,0.0396195324338,1452442011.33
1452442011334234140,-0.0461595271975,0.127913631777,-0.0253318583321,0.0363170153529,1452442011.33
1452442011336542953,-0.0454727981066,0.126045793566,-0.0253325489808,0.0367841025379,1452442011.34
1452442011339884177,-0.0448066708885,0.124233990502,-0.0253334510293,0.0372373852444,1452442011.34
1452442011342967672,-0.0441605274869,0.122476541529,-0.0253342969445,0.037677043429,1452442011.34
1452442011346449420,-0.0435337683873,0.120771816026,-0.025335200256,0.0381035857851,1452442011.35
1452442011350354591,-0.0429258120607,0.119118232288,-0.0253362320616,0.038517471687,1452442011.35
1452442011355323849,-0.0423360944239,0.117514256062,-0.0253375430187,0.0389192181127,1452442011.36
1452442011356663077,-0.0417640683162,0.115958399123,-0.0253378579085,0.0393080657799,1452442011.36
1452442011359760105,-0.0408926797707,0.108205446359,-0.0337929907432,0.0433610358836,1452442011.36
1452442011363061813,-0.040363090358,0.106884695089,-0.0337941559478,0.0436489548189,1452442011.36
1452442011366540157,-0.0398493886276,0.105603566356,-0.0337952989122,0.0439282473889,1452442011.37
1452442011369616631,-0.0393510979492,0.104360871486,-0.0337963977222,0.0441991534868,1452442011.37
1452442011373069599,-0.0388677559911,0.103155457462,-0.0337975666743,0.0444620296416,1452442011.37
1452442011376376855,-0.0383989142918,0.101986205858,-0.0337986891093,0.0447170092016,1452442011.38
1452442011379648233,-0.0379441378435,0.100852031803,-0.0337998197724,0.0449643803138,1452442011.38
1452442011382983761,-0.0375030046886,0.099751882969,-0.0338009614334,0.0452043716461,1452442011.38
1452442011386498373,-0.0370751055283,0.0986847386003,-0.033802088675,0.0454371840466,1452442011.39
1452442011389632116,-0.0366600433429,0.0976496085626,-0.033803239786,0.0456630667851,1452442011.39
1452442011393060040,-0.036257433023,0.096645532426,-0.0338043605917,0.0458821767102,1452442011.39
1452442011396443734,-0.0358669010127,0.0956715785736,-0.033805538342,0.0460948010753,1452442011.4
1452442011399829190,-0.0354880849627,0.0947268433367,-0.0338066710418,0.0463010383284,1452442011.4
1452442011405665823,-0.0351206333943,0.0938104501569,-0.0338079217039,0.0465012317455,1452442011.4
1452442011406897138,-0.0347642053728,0.0929215487725,-0.0338090755848,0.0466953637451,1452442011.41
1452442011411050031,-0.0344184701921,0.0920593144297,-0.0338101327658,0.04688361217,1452442011.41
1452442011413399779,-0.0320400002368,0.0912526863411,-0.0447465920863,0.0483732083304,1452442011.41
1452442011416302643,-0.0317701689582,0.090440735805,-0.044747950629,0.048522962207,1452442011.42
1452442011419721090,-0.0315084326179,0.089653143785,-0.0447494650287,0.0486683849862,1452442011.42
1452442011423014791,-0.0312545483679,0.0888891795256,-0.0447509113855,0.0488094280743,1452442011.42
1452442011426849089,-0.0310082806453,0.088148134194,-0.0447524574403,0.0489463561567,1452442011.43
1452442011430186073,-0.0307694009544,0.0874293202223,-0.0447540264214,0.0490792343711,1452442011.43
1452442011433331692,-0.0305376876542,0.0867320706698,-0.0447554321839,0.0492080287532,1452442011.43
1452442011436598376,-0.031837753016,0.103142101338,-0.0580399830078,0.0455970245454,1452442011.44
1452442011439845443,-0.0315782029886,0.102096977432,-0.0580417804303,0.045797044407,1452442011.44
1452442011443301827,-0.031326439462,0.101083207243,-0.0580436244695,0.0459911119144,1452442011.44
1452442011446462535,-0.0310822288412,0.100099850159,-0.0580455307983,0.0461794129266,1452442011.45
1452442011449657645,-0.030845344539,0.0991459937887,-0.0580472955355,0.046362024614,1452442011.45
1452442011452998404,-0.0306155667659,0.0982207531091,-0.0580491615435,0.0465392317794,1452442011.45
1452442011456550054,-0.0303926823259,0.0973232696499,-0.0580511408783,0.046711203167,1452442011.46
1452442011460896923,-0.0301764844192,0.0964527106945,-0.0580530686401,0.0468780195702,1452442011.46
1452442011465362873,-0.0299667724497,0.0956082685077,-0.0580559548575,0.047040312017,1452442011.46
1452442011466481422,-0.0297633518392,0.0947891595865,-0.0580567526998,0.0471967867037,1452442011.47
1452442011469903678,-0.0310230727595,0.103737149033,-0.0674459372803,0.043671007734,1452442011.47
1452442011473096028,-0.0307921406179,0.102745965756,-0.0674479791552,0.0438954925386,1452442011.47
1452442011476399267,-0.0305681364406,0.101784517979,-0.0674500933976,0.0441132786154,1452442011.48
1452442011479772647,-0.0303508523886,0.100851913634,-0.0674522744527,0.0443245650798,1452442011.48
1452442011484770638,-0.0301400868582,0.0999472874202,-0.0674544658461,0.0445295335423,1452442011.48
1452442011488982803,-0.0299356442937,0.0990697999926,-0.067458130821,0.0447287579709,1452442011.49
1452442011489768010,-0.0297373350061,0.0982186371877,-0.0674587463307,0.044921231307,1452442011.49
1452442011493657099,-0.031683245019,0.112481099247,-0.0714605641586,0.0388764365844,1452442011.49
1452442011496413174,-0.031439538786,0.111352036925,-0.0714623674166,0.039182161167,1452442011.5
1452442011499796641,-0.03120314374,0.110256846471,-0.0714646181891,0.0394787073689,1452442011.5
1452442011503132936,-0.0309738405453,0.109194511732,-0.0714670257382,0.039766354214,1452442011.5
1452442011506274640,-0.0307514164465,0.108164047035,-0.0714691945369,0.0400453738378,1452442011.51
1452442011509632958,-0.0305356650707,0.107164496278,-0.0714714529689,0.0403160208354,1452442011.51
1452442011513144629,-0.0303263862362,0.106194932044,-0.0714737668106,0.04057854676,1452442011.51
1452442011516480976,-0.0301233857666,0.105254454738,-0.0714761112905,0.0408331955827,1452442011.52
1452442011519790345,-0.0299264753112,0.10434219175,-0.071478323928,0.0410802057884,1452442011.52
1452442011523141276,-0.0297354721694,0.103457296652,-0.0714806377697,0.0413198034238,1452442011.52
1452442011526337305,-0.0295501991219,0.102598948407,-0.0714828865865,0.0415522131146,1452442011.53
1452442011529755389,-0.0293704842658,0.10176635061,-0.0714851546336,0.0417776493109,1452442011.53
1452442011533112291,-0.0291961608554,0.100958730746,-0.0714874329479,0.0419963214055,1452442011.53
1452442011536452984,-0.0290270671473,0.100175339478,-0.0714897590123,0.0422084317937,1452442011.54
1452442011540900686,-0.0288630462505,0.0994154499486,-0.0714927077833,0.042414169636,1452442011.54
1452442011545982527,-0.0287039459805,0.0986783571048,-0.0714960975499,0.0426137283596,1452442011.55
1452442011546333400,-0.0285496187187,0.0979633770463,-0.071496578636,0.0428073376287,1452442011.55
1452442011550197833,-0.028622587104,0.112675174136,-0.0724130141338,0.0350712377375,1452442011.55
1452442011553054670,-0.028471336311,0.111653332063,-0.0724152896297,0.035419481548,1452442011.55
1452442011556444646,-0.0283246230419,0.110662145251,-0.0724175984456,0.035757246831,1452442011.56
1452442011562555423,-0.0281823111708,0.109700694044,-0.0724199127049,0.0360848556487,1452442011.56
1452442011563318154,-0.0280442686558,0.108768086373,-0.07242222416,0.0364026157951,1452442011.56
1452442011570078032,-0.0279103674163,0.107863456932,-0.0724252683264,0.0367105944734,1452442011.57
1452442011570269790,-0.027780483214,0.106985966375,-0.0724268983699,0.0370097430277,1452442011.57
1452442011574005636,-0.0276544955378,0.106134800534,-0.0724297521831,0.0372995250431,1452442011.57
1452442011576322348,-0.0178270897811,0.112723080169,-0.0688083039401,0.029291715425,1452442011.58
1452442011579723160,-0.0179796403009,0.111741069292,-0.0688104883889,0.029755410928,1452442011.58
1452442011583241700,-0.0181276143052,0.110788518742,-0.0688127319065,0.0302051229663,1452442011.58
1452442011586420369,-0.0182711490893,0.109864544708,-0.0688149011168,0.0306413477498,1452442011.59
1452442011592904501,-0.0184103778299,0.108968289895,-0.068818720171,0.0310634991963,1452442011.59
1452442011594178439,-0.0185454297083,0.108098922726,-0.0688199648591,0.0314744017222,1452442011.59
1452442011596428438,-0.0139011156274,0.100416672708,-0.0609573482419,0.0269589214645,1452442011.6
1452442011600016588,-0.0141616081758,0.099765968553,-0.0609593396596,0.0274582399816,1452442011.6
1452442011602977980,-0.0144142859476,0.099134785523,-0.0609612135725,0.0279426249275,1452442011.6
1452442011606317796,-0.0146593833863,0.0985225379838,-0.0609631584925,0.0284123759649,1452442011.61
1452442011609693429,-0.0148971279019,0.0979286578709,-0.0609651457086,0.0288679528021,1452442011.61
1452442011613002195,-0.015127740082,0.0973525941613,-0.0609671030934,0.02930983681,1452442011.61
1452442011616546690,-0.0153514338967,0.096793812363,-0.0609690139804,0.0297384567365,1452442011.62
1452442011619798321,-0.0155684168969,0.0962517940186,-0.0609710199636,0.030154091902,1452442011.62
1452442011624254251,-0.0157788904071,0.0957260362246,-0.060973052557,0.0305571881114,1452442011.62
1452442011626611524,-0.0159830497121,0.0952160511644,-0.0609750903323,0.0309481377254,1452442011.63
1452442011630382364,-0.0161810842378,0.094721365656,-0.0609770188661,0.0313273983369,1452442011.63
1452442011633606868,-0.0108893383046,0.10384068515,-0.0506001804667,0.0215597059063,1452442011.63
1452442011636498853,-0.0112232704105,0.103162339507,-0.0506015142813,0.0221238161264,1452442011.64
1452442011639775941,-0.0115471845533,0.102504344233,-0.0506032256927,0.0226703624605,1452442011.64
1452442011643012760,-0.0118613812717,0.101866088818,-0.0506048084955,0.0232006313601,1452442011.64
1452442011646297541,-0.0121661520887,0.101246981065,-0.0506064484315,0.0237148304547,1452442011.65
1452442011649835488,-0.0124617797811,0.100646446545,-0.0506081446779,0.0242134469032,1452442011.65
1452442011653025889,-0.0127485386427,0.100063928061,-0.0506097426457,0.0246971747897,1452442011.65
1452442011656392087,-0.0130266947385,0.0994988851305,-0.0506113979818,0.0251662262622,1452442011.66
1452442011659641116,-0.0132965061514,0.0989507934883,-0.0506130255742,0.0256211768791,1452442011.66
1452442011663068261,-0.0135582232219,0.0984191445954,-0.0506147093594,0.0260623168453,1452442011.66
1452442011666288033,-0.0138120887803,0.0979034451693,-0.0506163085028,0.0264902734071,1452442011.67
1452442011669614398,-0.014058338372,0.097403216726,-0.0506179306875,0.0269052877559,1452442011.67
1452442011673026467,-0.0142972004759,0.096917995136,-0.0506195844954,0.0273077244061,1452442011.67
1452442011676569182,-0.0145288967167,0.0964473301936,-0.0506213269422,0.0276978768762,1452442011.68
1452442011679996233,-0.0147536420702,0.0959907851996,-0.0506228915234,0.0280765164479,1452442011.68
1452442011683013191,-0.0149716450632,0.0955479365554,-0.0506245191158,0.0284436292523,1452442011.68
1452442011686718139,-0.0151831079664,0.0951183733704,-0.0506263129355,0.0287993973678,1452442011.69
1452442011691202519,-0.0153882269824,0.0947016970811,-0.0506278809259,0.0291447578057,1452442011.69
1452442011693124064,-0.015587192428,0.0942975210804,-0.0506294997015,0.0294796077077,1452442011.69
1452442011696447351,-0.0256988735347,0.101140379076,-0.041656193307,0.0205981317573,1452442011.7
1452442011699709826,-0.0256167003527,0.100595909057,-0.0416575352009,0.0211064099442,1452442011.7
1452442011703342267,-0.0255369923661,0.100067773138,-0.0416589877584,0.0215990723192,1452442011.7
1452442011708402179,-0.0254596756191,0.0995554812966,-0.0416609673413,0.0220755852853,1452442011.71
1452442011711849515,-0.0253846783746,0.0990585582105,-0.0416620722111,0.0225397531889,1452442011.71
1452442011713214241,-0.0245672502461,0.108476671885,-0.0354796825971,0.0105770279949,1452442011.71
1452442011716705008,-0.0245174105209,0.107768320538,-0.0354808337265,0.0112978438024,1452442011.72
1452442011721535483,-0.0244690659874,0.10708121973,-0.0354820807411,0.0119965776275,1452442011.72
1452442011724211269,-0.02442217179,0.106414731947,-0.0354834627741,0.0126737476436,1452442011.72
1452442011726980596,-0.0242094451174,0.103982421799,-0.0310100062794,0.00901901755425,1452442011.73
1452442011729732433,-0.024169949019,0.103397846306,-0.0310110111393,0.00975280400748,1452442011.73
1452442011733022479,-0.0241316378036,0.102830808078,-0.0310120292002,0.0104643555006,1452442011.73
1452442011736305772,-0.0240944759246,0.102280780997,-0.0310130831142,0.0111543337273,1452442011.74
1452442011739769654,-0.024058428902,0.101747254728,-0.0310141681559,0.0118233141114,1452442011.74
1452442011743912679,-0.0240234632901,0.101229734248,-0.031015460515,0.012471210375,1452442011.74
1452442011746389311,-0.0239895466466,0.100727739382,-0.0310162381807,0.0131016948564,1452442011.75
1452442011749628848,-0.0239566475023,0.100240804361,-0.0310172568417,0.0137121370477,1452442011.75
1452442011752901760,-0.0239247353324,0.0997684773919,-0.0310183060303,0.0143040074456,1452442011.75
1452442011756406957,-0.0238937805276,0.0993103202314,-0.0310193970725,0.0148778124614,1452442011.76
1452442011759952418,-0.0238637543669,0.0988659077857,-0.0310204758886,0.0154343139752,1452442011.76
1452442011763331207,-0.0238346289911,0.0984348277134,-0.0310215027253,0.0159741968457,1452442011.76
1452442011767878080,-0.0238063773765,0.0980166800432,-0.0310225975177,0.0164974723127,1452442011.77
1452442011773502305,-0.0237789733104,0.0976110768032,-0.0310247132214,0.0170005661018,1452442011.77
1452442011774661955,-0.0107663309599,0.156897141126,-0.0267098590425,-0.0172213790049,1452442011.77
1452442011777278587,-0.0111165138284,0.154904216729,-0.0267105105872,-0.0158344117523,1452442011.78
1452442011779828251,-0.0114561912108,0.152971080065,-0.0267113314523,-0.014490228344,1452442011.78
1452442011783456356,-0.0117856782718,0.1510959375,-0.0267122456765,-0.0131871073168,1452442011.78
1452442011788286085,-0.012105280721,0.149277049213,-0.0267136291259,-0.0119261835692,1452442011.79
1452442011790460537,-0.0124152950967,0.147512727574,-0.0267141407632,-0.010697903117,1452442011.79
1452442011793602038,-0.0189675425805,0.147984112585,-0.0233341557646,-0.0188412774348,1452442011.79
1452442011796395252,-0.0190896796491,0.146274717043,-0.0233348627888,-0.0174925574173,1452442011.8
1452442011799620508,-0.0192081526056,0.144616603367,-0.0233356705997,-0.0161852819985,1452442011.8
1452442011803035849,-0.0193230713735,0.143008233102,-0.0233364857014,-0.0149174898352,1452442011.8
1452442011806280348,-0.0194345425783,0.141448113944,-0.0233372947372,-0.0136878670156,1452442011.81
1452442011809662667,-0.019542669647,0.139934798361,-0.0233381233121,-0.012495500213,1452442011.81
1452442011812967703,-0.0196475529036,0.138466882246,-0.0233389271569,-0.0113388940274,1452442011.81
1452442011816392310,-0.0197492896625,0.137043003614,-0.0233397442417,-0.0102172820222,1452442011.82
1452442011819660728,-0.0198479743186,0.135661841341,-0.0233405647676,-0.00912954816933,1452442011.82
1452442011823016074,-0.0199436984351,0.134322113936,-0.0233413913594,-0.00807469678128,1452442011.82
1452442011826426081,-0.0200365508281,0.133022578354,-0.0233422106606,-0.00705162501113,1452442011.83
1452442011834248369,-0.0201266176492,0.131762028839,-0.0233438592365,-0.00606610450249,1452442011.83
1452442011834254083,-0.0202139824658,0.130539295809,-0.0233440669343,-0.00509897255489,1452442011.83
1452442011837588853,-0.0199858537617,0.139529044349,-0.0210175599431,-0.0148364002599,1452442011.84
1452442011839737259,-0.0200766500653,0.138140909034,-0.021018170711,-0.013698125823,1452442011.84
1452442011843261335,-0.0201647224798,0.136794417779,-0.0210189113264,-0.0125954685348,1452442011.84
1452442011851583358,-0.0202501527219,0.135488321261,-0.0210197379384,-0.0115269637586,1452442011.85
1452442011851594239,-0.0203330200567,0.134221407639,-0.0210204474905,-0.0104896014843,1452442011.85
1452442011853990377,-0.0204134013714,0.132992501425,-0.0210212996245,-0.00948498680047,1452442011.85
1452442011857061889,-0.0251848858236,0.134831188365,-0.0208525241403,-0.0160805104216,1452442011.86
1452442011859820868,-0.0251321725625,0.133604949835,-0.0208531477889,-0.0149711187488,1452442011.86
1452442011862919804,-0.0250810406992,0.13241549846,-0.0208538793299,-0.0138963967106,1452442011.86
1452442011866290425,-0.0250314427919,0.131261730627,-0.0208546272744,-0.012854343729,1452442011.87
1452442011869617020,-0.0249833328217,0.130142575829,-0.020855359662,-0.0118436127653,1452442011.87
1452442011873058865,-0.0249366661507,0.129056995675,-0.020856125809,-0.0108638133901,1452442011.87
1452442011876480986,-0.0248913994798,0.128003982925,-0.0208568701552,-0.00991341858083,1452442011.88
1452442011879840935,-0.0248474908091,0.126982560558,-0.0208576287354,-0.00899193176091,1452442011.88
1452442011886748827,-0.0248048993984,0.125991780862,-0.0208583764682,-0.0080982533309,1452442011.88
1452442011886828402,-0.0247635857301,0.125030724557,-0.0208591472717,-0.00723180703341,1452442011.89
1452442011890856210,-0.0247235114718,0.124098499941,-0.0208598665894,-0.00639108456691,1452442011.89
1452442011893326640,-0.0229330545469,0.129713253835,-0.023963243588,-0.0141336926818,1452442011.89
1452442011896464844,-0.0229429606887,0.1286876966,-0.0239640375612,-0.0131623021715,1452442011.9
1452442011899727257,-0.0229525696463,0.127692906082,-0.0239648670196,-0.0122206803911,1452442011.9
1452442011903012671,-0.0229618903352,0.126727959279,-0.0239656899774,-0.0113074966908,1452442011.9
1452442011906596088,-0.0229709314034,0.125791960881,-0.0239665144858,-0.0104219800825,1452442011.91
1452442011909896735,-0.0229797012395,0.124884042434,-0.0239673862282,-0.00956379107505,1452442011.91
1452442011913107278,-0.0229882079806,0.124003361541,-0.023968177458,-0.00873077006082,1452442011.91
